,Main_sector,new_permalink,company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd,permalink,name,homepage_url,category_list,status,country_code,state_code,region,city,founded_at,Primary_sector,total_count,total_amount_invested
9553,NA,/organization/ lumiata,/organization/lumiata,/funding-round/6bb497fac2ef4dd0b8005fa86e43f8c8,venture,A,11/9/2014,6000000.00,/Organization/Lumiata,Lumiata,http://lumiata.com,Analytics|Big Data Analytics|Medical,operating,USA,CA,SF Bay Area,San Mateo,1/1/2013,Analytics,825,7209822966
9554,NA,/organization/ neopad,/organization/neopad,/funding-round/8a418430755a9d7a902a1ee14377b7f4,venture,C,27-06-2008,14000000.00,/Organization/Neopad,Neopad,http://www.neopadtech.com/,Nanotechnology|New Product Development|Services,closed,USA,CA,SF Bay Area,Sunnyvale,NA,Nanotechnology,825,7209822966
9555,NA,/organization/ skyline-financial,/ORGANIZATION/SKYLINE-FINANCIAL,/funding-round/03e77bb88d883f58c203449444cf80ca,venture,NA,11/10/2010,8200000.00,/Organization/Skyline-Financial,Skyline Financial,http://skylinehomeloans.com/,Finance,operating,USA,CA,Los Angeles,Agoura Hills,NA,Finance,825,7209822966
9556,NA,/organization/ project-wbs,/organization/project-wbs,/funding-round/74cae80747d3cffb012e07887c723219,venture,NA,9/9/2010,5600000.00,/Organization/Project-Wbs,Project WBS,NA,Professional Services|Project Management|Web Tools,operating,USA,CA,Los Angeles,Sherman Oaks,1/1/2009,Professional Services,825,7209822966
9557,NA,/organization/ boomerang-commerce,/organization/boomerang-commerce,/funding-round/cf83d066d8a0a306cf21b388a46ffede,venture,A,16-07-2014,8500000.00,/Organization/Boomerang-Commerce,Boomerang Commerce,http://www.BoomerangCommerce.com,Analytics|E-Commerce|Internet|Retail,operating,USA,CA,SF Bay Area,Mountain View,15-07-2012,Analytics,825,7209822966
9558,NA,/organization/ xeround,/ORGANIZATION/XEROUND,/funding-round/99e11d84b04816d8be73b0eaf3738f42,venture,A,17-03-2005,6500000.00,/Organization/Xeround,Xeround,http://xeround.com,Analytics|Cloud Computing|Databases|Virtualization,operating,USA,WA,Seattle,Bellevue,1/3/2005,Analytics,825,7209822966
9559,NA,/organization/ datameer,/ORGANIZATION/DATAMEER,/funding-round/297cef8c7e46a9e287aaca2932334123,venture,B,16-05-2011,9250000.00,/Organization/Datameer,Datameer,http://www.datameer.com,Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software,operating,USA,CA,SF Bay Area,San Francisco,1/9/2009,Analytics,825,7209822966
9560,NA,/organization/ datameer,/organization/datameer,/funding-round/5a3fcdab90ee315a656789ec778a6962,venture,C,26-09-2012,6000000.00,/Organization/Datameer,Datameer,http://www.datameer.com,Analytics|Big Data|Big Data Analytics|Data Integration|Data Visualization|Enterprise Software|Software,operating,USA,CA,SF Bay Area,San Francisco,1/9/2009,Analytics,825,7209822966
9561,NA,/organization/ commonbond,/organization/commonbond,/funding-round/181ce47d063eef7735902e2423c02aaa,venture,A,4/9/2013,8650000.00,/Organization/Commonbond,CommonBond,http://commonbond.co,Finance,operating,USA,NY,New York City,New York,1/11/2011,Finance,825,7209822966
9562,NA,/organization/ mindflow-technologies,/ORGANIZATION/MINDFLOW-TECHNOLOGIES,/funding-round/ee8403bf14e740caf30c6f43519ae689,venture,B,30-01-2002,5600000.00,/Organization/Mindflow-Technologies,MindFlow Technologies,http://www.mindflow.com/,Analytics|Application Performance Monitoring|Application Platforms,operating,USA,TX,Dallas,Plano,NA,Analytics,825,7209822966
9563,NA,/organization/ kinetic-social,/ORGANIZATION/KINETIC-SOCIAL,/funding-round/6b3ee5dc293ece4db0becbf0d7379f3f,venture,A,7/5/2013,8000000.00,/Organization/Kinetic-Social,Kinetic Social,http://www.kineticsocial.com,Analytics|Social Media Marketing,operating,USA,NY,New York City,New York,1/10/2011,Analytics,825,7209822966
9564,NA,/organization/ datasift,/ORGANIZATION/DATASIFT,/funding-round/5e9166279aa69d1329f4e1fb32d15ad8,venture,A,2/5/2012,7200000.00,/Organization/Datasift,DataSift,http://www.datasift.com,Analytics|Big Data,operating,USA,CA,SF Bay Area,San Francisco,1/8/2010,Analytics,825,7209822966
9565,NA,/organization/ ginger-io,/organization/ginger-io,/funding-round/1afc18b9529193f69bb0651f7478c92f,venture,A,28-11-2012,6500000.00,/Organization/Ginger-Io,Ginger.io,http://ginger.io,Analytics|Big Data|Health and Wellness|Mobile,operating,USA,CA,SF Bay Area,San Francisco,1/1/2011,Analytics,825,7209822966
9566,NA,/organization/ marqeta,/ORGANIZATION/MARQETA,/funding-round/8b6ae3d8bd31fb643c97b6e7a1dd98e2,venture,A,14-06-2011,5567940.00,/Organization/Marqeta,Marqeta,https://www.marqeta.com,Finance Technology|Payments|Transaction Processing,operating,USA,CA,SF Bay Area,Emeryville,1/1/2010,Finance Technology,825,7209822966
9567,NA,/organization/ strategic-pharmaceutical-solutions,/organization/strategic-pharmaceutical-solutions,/funding-round/6fb26f613f019a9d9b96d7c1b3bf1922,venture,NA,29-10-2015,9975584.00,/Organization/Strategic-Pharmaceutical-Solutions,Strategic Pharmaceutical Solutions,NA,NA,operating,USA,OR,"Portland, Oregon",Portland,NA,NA,825,7209822966
9568,NA,/organization/ lumity-inc,/ORGANIZATION/LUMITY-INC,/funding-round/60db9f3c53d8b3a1190cfe40a8437357,venture,A,15-09-2015,14000000.00,/Organization/Lumity-Inc,"Lumity, Inc.",http://www.lumity.com,Analytics|Health and Insurance|Information Technology,operating,USA,CA,SF Bay Area,San Mateo,1/3/2013,Analytics,825,7209822966
9569,NA,/organization/ islanddatacorporation,/organization/islanddatacorporation,/funding-round/23f80f6f3277e09065849ae23fddba48,venture,C,19-04-2010,7000000.00,/Organization/Islanddatacorporation,Overtone,http://www.overtone.com,Analytics|SaaS|Social Media|Social Media Monitoring,acquired,USA,CA,SF Bay Area,San Francisco,1/1/1995,Analytics,825,7209822966
9570,NA,/organization/ agilone,/organization/agilone,/funding-round/83bdcef781d762c11cb8a08365401b2a,venture,B,28-11-2012,10000000.00,/Organization/Agilone,AgilOne,http://www.agilone.com,Analytics|Big Data|Business Intelligence|SaaS|Sales and Marketing,operating,USA,CA,SF Bay Area,Mountain View,1/1/2006,Analytics,825,7209822966
9571,NA,/organization/ agilone,/organization/agilone,/funding-round/faf32f49339101c1596a05d3385a2bf6,venture,A,1/1/2011,6000000.00,/Organization/Agilone,AgilOne,http://www.agilone.com,Analytics|Big Data|Business Intelligence|SaaS|Sales and Marketing,operating,USA,CA,SF Bay Area,Mountain View,1/1/2006,Analytics,825,7209822966
9572,NA,/organization/ bottlenose,/organization/bottlenose,/funding-round/677e0340f86694f34272b7da7955db72,venture,B,9/2/2015,13500000.00,/Organization/Bottlenose,Bottlenose,http://bottlenose.com,Analytics|Big Data|Ediscovery|Real Time|Search|Social Media|Twitter Applications|Video Streaming|Web Development,operating,USA,CA,Los Angeles,Los Angeles,1/12/2010,Analytics,825,7209822966
9573,NA,/organization/ datavisor,/organization/datavisor,/funding-round/c6eb9c396be0c307252be0c960170400,venture,A,13-10-2015,14500000.00,/Organization/Datavisor,DataVisor,http://www.datavisor.com/,Big Data Analytics|Cyber Security|Fraud Detection,operating,USA,CA,SF Bay Area,Mountain View,20-12-2013,Big Data Analytics,825,7209822966
9574,NA,/organization/ kiss-metrics,/organization/kiss-metrics,/funding-round/bc623c2098cb6f6109b18fe13a3c7883,venture,B,18-07-2013,7000000.00,/Organization/Kiss-Metrics,Kissmetrics,http://kissmetrics.com,Analytics|Business Analytics|Business Services|Internet Marketing|Sales and Marketing|Social Media Marketing|Software|Web Tools,operating,USA,CA,SF Bay Area,San Francisco,1/5/2008,Analytics,825,7209822966
9575,NA,/organization/ netbase,/organization/netbase,/funding-round/d16d956c08770629b68fca277d94e569,venture,C,1/6/2012,13100000.00,/Organization/Netbase,NetBase Solutions,http://www.netbase.com,Analytics|Enterprise Search|Semantic Search|Social Media,operating,USA,CA,SF Bay Area,Mountain View,1/1/2004,Analytics,825,7209822966
9576,NA,/organization/ remitly,/ORGANIZATION/REMITLY,/funding-round/248ec1833a7fc1f5a5ebab125603f0ca,venture,B,19-03-2015,12500000.00,/Organization/Remitly,Remitly,http://www.remitly.com,Finance|FinTech|Mobile|Mobile Payments,operating,USA,WA,Seattle,Seattle,23-05-2011,Finance,825,7209822966
9577,NA,/organization/ datiphy,/organization/datiphy,/funding-round/de510baba5d04ea4098e82d608b9d2c6,venture,A,22-09-2015,7000000.00,/Organization/Datiphy,Datiphy,http://www.datiphy.com/,Analytics,operating,USA,CA,SF Bay Area,San Jose,NA,Analytics,825,7209822966
9578,NA,/organization/ proprius-pharmaceuticals,/organization/proprius-pharmaceuticals,/funding-round/6574818267379231c82856575a2fef20,venture,A,8/1/2007,11000000.00,/Organization/Proprius-Pharmaceuticals,Proprius Pharmaceuticals,http://www.propriuspharma.com,NA,operating,USA,CA,San Diego,San Diego,NA,NA,825,7209822966
9579,NA,/organization/ glassdoor,/ORGANIZATION/GLASSDOOR,/funding-round/8894d996fea346ed66bfdcf4b2e74fef,venture,B,28-10-2008,6500000.00,/Organization/Glassdoor,Glassdoor,https://www.glassdoor.com/index.htm,Career Management|Employment|Recruiting|Social Media,operating,USA,CA,SF Bay Area,Mill Valley,1/6/2007,Career Management,825,7209822966
9580,NA,/organization/ glassdoor,/organization/glassdoor,/funding-round/dc05eb7d1f44340bc17aa749974e6adf,venture,C,10/2/2011,12000000.00,/Organization/Glassdoor,Glassdoor,https://www.glassdoor.com/index.htm,Career Management|Employment|Recruiting|Social Media,operating,USA,CA,SF Bay Area,Mill Valley,1/6/2007,Career Management,825,7209822966
9581,NA,/organization/ boxfish,/organization/boxfish,/funding-round/18016603f5e0f52af821fdbef5a0ffac,venture,B,17-03-2014,7000000.00,/Organization/Boxfish,Boxfish,http://boxfish.com,Analytics|Big Data|Content|Real Time|Search|Software|Television,operating,USA,CA,SF Bay Area,Palo Alto,1/1/2011,Analytics,825,7209822966
9582,NA,/organization/ klout,/organization/klout,/funding-round/edaf4eb0fe2b391ec0e361048ed3fd55,venture,B,10/1/2011,8500000.00,/Organization/Klout,Klout,http://klout.com,Analytics|Social Media,acquired,USA,CA,SF Bay Area,San Francisco,1/8/2008,Analytics,825,7209822966
9583,NA,/organization/ smartdrive-systems,/organization/smartdrive-systems,/funding-round/e3ff25d6703401580340de6f0d58fd34,venture,NA,11/8/2011,10149887.00,/Organization/Smartdrive-Systems,SmartDrive Systems,http://smartdrive.net,Analytics,operating,USA,CA,San Diego,San Diego,1/1/2004,Analytics,825,7209822966
9584,NA,/organization/ smarter-remarketer,/ORGANIZATION/SMARTER-REMARKETER,/funding-round/4ba0b85d336667de6d729d91aa4573d8,venture,B,15-07-2015,8000000.00,/Organization/Smarter-Remarketer,SmarterHQ,http://www.smarterhq.com,Analytics|Email Marketing|Marketing Automation|Sales and Marketing,operating,USA,IN,Indianapolis,Indianapolis,1/1/2010,Analytics,825,7209822966
9585,NA,/organization/ smarter-remarketer,/organization/smarter-remarketer,/funding-round/8a715fb8c78f4aba6007e42206a803a6,venture,NA,20-02-2014,7000000.00,/Organization/Smarter-Remarketer,SmarterHQ,http://www.smarterhq.com,Analytics|Email Marketing|Marketing Automation|Sales and Marketing,operating,USA,IN,Indianapolis,Indianapolis,1/1/2010,Analytics,825,7209822966
9586,NA,/organization/ renovate-america,/organization/renovate-america,/funding-round/a4b97d1455409e8b1f162358f38aacc9,venture,C,9/10/2012,6000000.00,/Organization/Renovate-America,Renovate America,http://www.renovateamerica.com/,Financial Services,operating,USA,CA,San Diego,San Diego,NA,Financial Services,825,7209822966
9587,NA,/organization/ fiberzone-networks,/ORGANIZATION/FIBERZONE-NETWORKS,/funding-round/44256610b4b3fd327af898ad752d3e58,venture,B,27-03-2006,8000000.00,/Organization/Fiberzone-Networks,FiberZone Networks,http://www.fiberzone-networks.com,Analytics,operating,USA,MD,"Washington, D.C.",Bethesda,1/1/2003,Analytics,825,7209822966
9588,NA,/organization/ centrify,/organization/centrify,/funding-round/3f773189aa909651cf8cacae0aaceb86,venture,B,9/8/2005,14000000.00,/Organization/Centrify,Centrify,http://www.centrify.com,Identity Management|SaaS|Security,operating,USA,CA,SF Bay Area,Santa Clara,19-03-2004,Identity Management,825,7209822966
9589,NA,/organization/ reonomy,/ORGANIZATION/REONOMY,/funding-round/5c169c7d8bf3838f04789567866fdacc,venture,B,5/1/2015,13000000.00,/Organization/Reonomy,Reonomy,http://www.reonomy.com,Analytics|Commercial Real Estate,operating,USA,NY,New York City,New York,1/3/2013,Analytics,825,7209822966
9590,NA,/organization/ ucontrol,/ORGANIZATION/UCONTROL,/funding-round/63eb3b8367e93a4cca742301896c4f7f,venture,NA,21-07-2009,5625159.00,/Organization/Ucontrol,uControl,http://www.ucontrol.com,Energy Management|Home Automation|Security|Software,acquired,USA,TX,Austin,Austin,1/11/2006,Energy Management,825,7209822966
9591,NA,/organization/ cirba-inc,/ORGANIZATION/CIRBA-INC,/funding-round/08b18730df8433c5a946aca5b287f41a,venture,B,28-01-2008,12000000.00,/Organization/Cirba-Inc,Cirba,http://www.cirba.com/index.html,Analytics,operating,USA,NY,New York City,New York,1/1/1999,Analytics,825,7209822966
9592,NA,/organization/ netprospex,/ORGANIZATION/NETPROSPEX,/funding-round/53c822a306db47c2e7861697751b9d6a,venture,C,8/4/2014,13000000.00,/Organization/Netprospex,NetProspex,http://www.netprospex.com,Analytics|B2B|Contact Management|Lead Generation,acquired,USA,MA,Boston,Waltham,30-11-2006,Analytics,825,7209822966
9593,NA,/organization/ global-analytics,/ORGANIZATION/GLOBAL-ANALYTICS,/funding-round/ada4f1c6d273b2c919a9cf89f442461a,venture,NA,16-11-2009,10000000.00,/Organization/Global-Analytics,Global Analytics,http://www.global-analytics.com,Analytics,operating,USA,CA,San Diego,San Diego,1/12/2003,Analytics,825,7209822966
9594,NA,/organization/ global-debt-registry,/organization/global-debt-registry,/funding-round/cfabb4686d96af0f254fdbc0fcb9bfe3,venture,A,14-01-2015,7000000.00,/Organization/Global-Debt-Registry,Global Debt Registry (GDR),http://www.globaldebtregistry.com,Analytics|Banking|Big Data|Cloud Computing|Credit|Credit Cards|Debt Collecting|Finance|Finance Technology|Financial Services|FinTech|Personal Finance|SaaS,operating,USA,DE,"Wilmington, Delaware",Wilmington,1/1/2005,Analytics,825,7209822966
9595,NA,/organization/ netprospex,/ORGANIZATION/NETPROSPEX,/funding-round/e6b1b4ca05ae373fad2e8ad85bca86ad,venture,B,6/6/2012,7000000.00,/Organization/Netprospex,NetProspex,http://www.netprospex.com,Analytics|B2B|Contact Management|Lead Generation,acquired,USA,MA,Boston,Waltham,30-11-2006,Analytics,825,7209822966
9596,NA,/organization/ ulocate-communications,/organization/ulocate-communications,/funding-round/1763ebd112ee159de1a1fe0e43de5b77,venture,C,17-05-2007,11000000.00,/Organization/Ulocate-Communications,ULocate Communications,http://www.ulocate.com/,NA,closed,USA,MA,Boston,Framingham,NA,NA,825,7209822966
9597,NA,/organization/ tableau-software,/ORGANIZATION/TABLEAU-SOFTWARE,/funding-round/48419730c1a2ec2604f6fe6cd3c95e81,venture,B,1/8/2008,10000000.00,/Organization/Tableau-Software,Tableau,http://www.tableau.com,Big Data Analytics|Data Visualization|Software,ipo,USA,WA,Seattle,Seattle,1/1/2003,Big Data Analytics,825,7209822966
9598,NA,/organization/ directag-com,/organization/directag-com,/funding-round/64a4781eab10af39588f2af11715db77,venture,NA,13-10-1999,12600000.00,/Organization/Directag-Com,DirectAg.com,http://directag.com/,NA,operating,USA,MN,Minneapolis,Saint Paul,NA,NA,825,7209822966
9599,NA,/organization/ waze,/organization/waze,/funding-round/a9c915d6eaa834a8be2cd3ecc6defc71,venture,A,1/3/2008,12000000.00,/Organization/Waze,Waze,http://waze.com,Navigation|Transportation,acquired,USA,CA,SF Bay Area,Palo Alto,1/1/2007,Navigation,825,7209822966
9600,NA,/organization/ wdt-acquisition,/organization/wdt-acquisition,/funding-round/8de05acb42188bb76c517afcd95320b2,venture,NA,12/10/2010,6287079.00,/Organization/Wdt-Acquisition,WDT Acquisition,NA,NA,operating,USA,TX,Dallas,Addison,1/1/2006,NA,825,7209822966
9601,NA,/organization/ motista,/ORGANIZATION/MOTISTA,/funding-round/8a7171ae37b3cf9fa83ffc9661abe46d,venture,A,12/4/2011,5800000.00,/Organization/Motista,Motista,http://www.motista.com,Analytics|Consulting|Predictive Analytics|Sales and Marketing|Services,operating,USA,CA,SF Bay Area,San Francisco,1/1/2007,Analytics,825,7209822966
9602,NA,/organization/ videoiq,/organization/videoiq,/funding-round/fcfb1da4d83783e7548ebae40b8e4b61,venture,NA,25-01-2010,6013133.00,/Organization/Videoiq,VideoIQ,http://www.videoiq.com,Analytics,acquired,USA,MA,Boston,Bedford,1/1/2006,Analytics,825,7209822966
9603,NA,/organization/ tachyus,/ORGANIZATION/TACHYUS,/funding-round/63203a74481c2923db6970f3e6e4a010,venture,NA,10/4/2014,7200000.00,/Organization/Tachyus,Tachyus,http://www.tachyus.com,Big Data Analytics|Enterprise Software|Sensors,operating,USA,CA,SF Bay Area,San Mateo,1/1/2013,Big Data Analytics,825,7209822966
9604,NA,/organization/ wealthfront,/organization/wealthfront,/funding-round/391cff20e7e25f3a32a711fee7c5b1c7,venture,A,15-12-2009,7500000.00,/Organization/Wealthfront,Wealthfront,http://wealthfront.com,Finance|FinTech|Personal Finance|Stock Exchanges|Wealth Management,operating,USA,CA,SF Bay Area,Palo Alto,1/12/2011,Finance,825,7209822966
9605,NA,/organization/ tachyus,/organization/tachyus,/funding-round/8ff4ebac9d42c5fd30b71c5ae94445f4,venture,A,1/6/2015,13000000.00,/Organization/Tachyus,Tachyus,http://www.tachyus.com,Big Data Analytics|Enterprise Software|Sensors,operating,USA,CA,SF Bay Area,San Mateo,1/1/2013,Big Data Analytics,825,7209822966
9606,NA,/organization/ currensee,/ORGANIZATION/CURRENSEE,/funding-round/24d755fa4e3e2f753ab05c525cb04279,venture,B,23-02-2010,8800000.00,/Organization/Currensee,Currensee,http://www.currensee.com,Finance,operating,USA,MA,Boston,Boston,1/8/2008,Finance,825,7209822966
9607,NA,/organization/ gridstone-research,/organization/gridstone-research,/funding-round/a496bdad9c0278c7c50b9fabb2c69390,venture,B,4/4/2008,10000000.00,/Organization/Gridstone-Research,Gridstone Research,http://www.gridstoneresearch.com,Finance,closed,USA,CA,SF Bay Area,San Mateo,NA,Finance,825,7209822966
9608,NA,/organization/ brickstream,/ORGANIZATION/BRICKSTREAM,/funding-round/2dea4ec69b97ac4e6b738974aca5bfc2,venture,C,13-07-2009,8798583.00,/Organization/Brickstream,Brickstream,http://www.brickstream.com,Analytics|Retail,operating,USA,GA,Atlanta,Norcross,1/1/2000,Analytics,825,7209822966
9609,NA,/organization/ brickstream,/organization/brickstream,/funding-round/446b10c87039722d376cb4df7f3f3100,venture,NA,22-04-2010,8670000.00,/Organization/Brickstream,Brickstream,http://www.brickstream.com,Analytics|Retail,operating,USA,GA,Atlanta,Norcross,1/1/2000,Analytics,825,7209822966
